,Entity,Continent,variable,value,Suma Sector,Suma Sector Cont,Porcentaje Sector,Porcentaje Sector Continenete
889,Andorra,Europe,Electricidad y Calor,,15610940253,2153110018,,
890,Austria,Europe,Electricidad y Calor,19159999.85,15610940253,2153110018,0.122734438,0.889875561
891,Belarus,Europe,Electricidad y Calor,32069999.69,15610940253,2153110018,0.205432851,1.48947334
892,Belgium,Europe,Electricidad y Calor,23489999.77,15610940253,2153110018,0.150471396,1.090980004
893,Bosnia and Herzegovina,Europe,Electricidad y Calor,13739999.77,15610940253,2153110018,0.088015197,0.638146665
894,Bulgaria,Europe,Electricidad y Calor,22659999.85,15610940253,2153110018,0.145154613,1.052431118
895,Croatia,Europe,Electricidad y Calor,3869999.886,15610940253,2153110018,0.024790306,0.179739997
896,Cyprus,Europe,Electricidad y Calor,3259999.99,15610940253,2153110018,0.020882791,0.151408891
897,Czechia,Europe,Electricidad y Calor,52389999.39,15610940253,2153110018,0.335597975,2.433224449
898,Denmark,Europe,Electricidad y Calor,8810000.42,15610940253,2153110018,0.056434784,0.409175581
899,Estonia,Europe,Electricidad y Calor,6079999.924,15610940253,2153110018,0.038947045,0.282382223
900,Finland,Europe,Electricidad y Calor,18739999.77,15610940253,2153110018,0.120044017,0.87036889
901,France,Europe,Electricidad y Calor,56470001.22,15610940253,2153110018,0.361733504,2.62271787
902,Germany,Europe,Electricidad y Calor,263440002.4,15610940253,2153110018,1.687534499,12.23532473
903,Greece,Europe,Electricidad y Calor,28569999.69,15610940253,2153110018,0.183012677,1.326917782
904,Hungary,Europe,Electricidad y Calor,13180000.31,15610940253,2153110018,0.084427972,0.6121378
905,Ireland,Europe,Electricidad y Calor,9399999.619,15610940253,2153110018,0.06021418,0.436577766
906,Italy,Europe,Electricidad y Calor,108970001.2,15610940253,2153110018,0.698036117,5.061051237
907,Latvia,Europe,Electricidad y Calor,1889999.986,15610940253,2153110018,0.012106894,0.087780001
908,Liechtenstein,Europe,Electricidad y Calor,,15610940253,2153110018,,
909,Lithuania,Europe,Electricidad y Calor,2369999.886,15610940253,2153110018,0.01518166,0.11007333
910,Luxembourg,Europe,Electricidad y Calor,250000,15610940253,2153110018,0.001601441,0.011611111
911,Malta,Europe,Electricidad y Calor,750000,15610940253,2153110018,0.004804323,0.034833334
912,Moldova,Europe,Electricidad y Calor,3349999.905,15610940253,2153110018,0.021459309,0.155588887
913,Montenegro,Europe,Electricidad y Calor,1529999.971,15610940253,2153110018,0.009800819,0.07106
914,Netherlands,Europe,Electricidad y Calor,61549999.24,15610940253,2153110018,0.394274773,2.858655559
915,North Macedonia,Europe,Electricidad y Calor,4340000.153,15610940253,2153110018,0.027801017,0.201568899
916,Norway,Europe,Electricidad y Calor,15039999.96,15610940253,2153110018,0.096342691,0.698524452
917,Poland,Europe,Electricidad y Calor,146080001.8,15610940253,2153110018,0.935754025,6.784604623
918,Portugal,Europe,Electricidad y Calor,15819999.69,15610940253,2153110018,0.101339185,0.734751107
919,Romania,Europe,Electricidad y Calor,27540000.92,15610940253,2153110018,0.176414748,1.27908006
920,Russia,Europe,Electricidad y Calor,871700012.2,15610940253,2153110018,5.583904608,40.48562334
921,Serbia,Europe,Electricidad y Calor,32490001.68,15610940253,2153110018,0.208123285,1.508980099
922,Slovakia,Europe,Electricidad y Calor,9949999.809,15610940253,2153110018,0.063737351,0.46212222
923,Slovenia,Europe,Electricidad y Calor,4570000.172,15610940253,2153110018,0.029274343,0.212251122
924,Spain,Europe,Electricidad y Calor,75269996.64,15610940253,2153110018,0.482161839,3.495873225
925,Sweden,Europe,Electricidad y Calor,8210000.038,15610940253,2153110018,0.052591323,0.381308896
926,Switzerland,Europe,Electricidad y Calor,3190000.057,15610940253,2153110018,0.020434388,0.148157782
927,Ukraine,Europe,Electricidad y Calor,83430000.31,15610940253,2153110018,0.534432897,3.874860067
928,United Kingdom,Europe,Electricidad y Calor,99300003.05,15610940253,2153110018,0.636092391,4.611933538
929,Algeria,Africa,Electricidad y Calor,50090000.15,15610940253,604510008.5,0.320864723,8.286049768
930,Angola,Africa,Electricidad y Calor,5750000,15610940253,604510008.5,0.036833143,0.95118359
931,Benin,Africa,Electricidad y Calor,270000.0107,15610940253,604510008.5,0.001729556,0.044664275
932,Botswana,Africa,Electricidad y Calor,4099999.905,15610940253,604510008.5,0.026263632,0.67823524
933,Burkina Faso,Africa,Electricidad y Calor,1090000.033,15610940253,604510008.5,0.006982283,0.18031133
934,Burundi,Africa,Electricidad y Calor,90000.00358,15610940253,604510008.5,0.000576519,0.014888092
935,Cameroon,Africa,Electricidad y Calor,2339999.914,15610940253,604510008.5,0.014989487,0.387090351
936,Cape Verde,Africa,Electricidad y Calor,300000.0119,15610940253,604510008.5,0.001921729,0.049626972
937,Chad,Africa,Electricidad y Calor,509999.9905,15610940253,604510008.5,0.00326694,0.084365847
938,Comoros,Africa,Electricidad y Calor,100000.0015,15610940253,604510008.5,0.000640576,0.016542324
939,Congo,Africa,Electricidad y Calor,2130000.114,15610940253,604510008.5,0.013644278,0.352351505
940,Cote d'Ivoire,Africa,Electricidad y Calor,3829999.924,15610940253,604510008.5,0.024534076,0.63357097
941,Democratic Republic of Congo,Africa,Electricidad y Calor,9999.999776,15610940253,604510008.5,6.41E-05,0.001654232
942,Djibouti,Africa,Electricidad y Calor,50000.00075,15610940253,604510008.5,0.000320288,0.008271162
943,Egypt,Africa,Electricidad y Calor,112889999.4,15610940253,604510008.5,0.723146701,18.67462868
944,Equatorial Guinea,Africa,Electricidad y Calor,1029999.971,15610940253,604510008.5,0.006597937,0.170385925
945,Eritrea,Africa,Electricidad y Calor,409999.9964,15610940253,604510008.5,0.002626363,0.067823525
946,Gabon,Africa,Electricidad y Calor,1529999.971,15610940253,604510008.5,0.009800819,0.253097542
947,Gambia,Africa,Electricidad y Calor,280000.0012,15610940253,604510008.5,0.001793614,0.046318505
948,Ghana,Africa,Electricidad y Calor,5960000.038,15610940253,604510008.5,0.038178354,0.985922475
949,Guinea,Africa,Electricidad y Calor,569999.9928,15610940253,604510008.5,0.003651285,0.094291242
950,Guinea-Bissau,Africa,Electricidad y Calor,70000.0003,15610940253,604510008.5,0.000448403,0.011579626
951,Kenya,Africa,Electricidad y Calor,1149999.976,15610940253,604510008.5,0.007366629,0.190236714
952,Liberia,Africa,Electricidad y Calor,259999.9905,15610940253,604510008.5,0.001665499,0.043010039
953,Libya,Africa,Electricidad y Calor,24190000.53,15610940253,604510008.5,0.154955436,4.001588095
954,Madagascar,Africa,Electricidad y Calor,1120000.005,15610940253,604510008.5,0.007174456,0.185274022
955,Malawi,Africa,Electricidad y Calor,150000.006,15610940253,604510008.5,0.000960865,0.024813486
956,Mauritania,Africa,Electricidad y Calor,1620000.005,15610940253,604510008.5,0.010377338,0.267985638
957,Mauritius,Africa,Electricidad y Calor,2440000.057,15610940253,604510008.5,0.015630065,0.403632698
958,Morocco,Africa,Electricidad y Calor,28840000.15,15610940253,604510008.5,0.184742236,4.770806066
959,Mozambique,Africa,Electricidad y Calor,1860000.014,15610940253,604510008.5,0.011914721,0.307687216
960,Namibia,Africa,Electricidad y Calor,70000.0003,15610940253,604510008.5,0.000448403,0.011579626
961,Niger,Africa,Electricidad y Calor,610000.0143,15610940253,604510008.5,0.003907516,0.100908175
962,Nigeria,Africa,Electricidad y Calor,25469999.31,15610940253,604510008.5,0.163154806,4.213329632
963,Rwanda,Africa,Electricidad y Calor,,15610940253,604510008.5,,
964,Sao Tome and Principe,Africa,Electricidad y Calor,59999.99866,15610940253,604510008.5,0.000384346,0.009925394
965,Senegal,Africa,Electricidad y Calor,4090000.153,15610940253,604510008.5,0.026199576,0.676581048
966,Seychelles,Africa,Electricidad y Calor,340000.0036,15610940253,604510008.5,0.00217796,0.0562439
967,Sierra Leone,Africa,Electricidad y Calor,59999.99866,15610940253,604510008.5,0.000384346,0.009925394
968,Somalia,Africa,Electricidad y Calor,330000.0131,15610940253,604510008.5,0.002113902,0.054589669
969,South Africa,Africa,Electricidad y Calor,290290008.5,15610940253,604510008.5,1.859529303,48.02071173
970,South Sudan,Africa,Electricidad y Calor,720000.0286,15610940253,604510008.5,0.00461215,0.119104733
971,Sudan,Africa,Electricidad y Calor,5449999.809,15610940253,604510008.5,0.034911413,0.901556588
972,Tanzania,Africa,Electricidad y Calor,3130000.114,15610940253,604510008.5,0.020050042,0.517774738
973,Togo,Africa,Electricidad y Calor,209999.9934,15610940253,604510008.5,0.00134521,0.034738878
974,Tunisia,Africa,Electricidad y Calor,9770000.458,15610940253,604510008.5,0.062584318,1.616185062
975,Zambia,Africa,Electricidad y Calor,2390000.105,15610940253,604510008.5,0.015309777,0.395361544
976,Zimbabwe,Africa,Electricidad y Calor,6489999.771,15610940253,604510008.5,0.041573407,1.073596744
977,Antigua and Barbuda,North America,Electricidad y Calor,289999.9917,15610940253,2426150048,0.001857672,0.011953094
978,Bahamas,North America,Electricidad y Calor,1399999.976,15610940253,2426150048,0.00896807,0.057704592
979,Barbados,North America,Electricidad y Calor,589999.9738,15610940253,2426150048,0.003779401,0.024318363
980,Belize,North America,Electricidad y Calor,39999.99911,15610940253,2426150048,0.000256231,0.001648703
981,Canada,North America,Electricidad y Calor,212539993.3,15610940253,2426150048,1.36148105,8.760381226
982,Costa Rica,North America,Electricidad y Calor,100000.0015,15610940253,2426150048,0.000640576,0.004121757
983,Cuba,North America,Electricidad y Calor,14229999.54,15610940253,2426150048,0.09115402,0.586525947
984,Dominica,North America,Electricidad y Calor,70000.0003,15610940253,2426150048,0.000448403,0.00288523
985,Dominican Republic,North America,Electricidad y Calor,11850000.38,15610940253,2426150048,0.075908307,0.488428174
986,El Salvador,North America,Electricidad y Calor,1200000.048,15610940253,2426150048,0.007686917,0.049461081
987,Grenada,North America,Electricidad y Calor,159999.9964,15610940253,2426150048,0.001024922,0.00659481
988,Guatemala,North America,Electricidad y Calor,5860000.134,15610940253,2426150048,0.037537778,0.241534943
989,Haiti,North America,Electricidad y Calor,870000.0048,15610940253,2426150048,0.005573015,0.035859283
990,Honduras,North America,Electricidad y Calor,3529999.971,15610940253,2426150048,0.022612347,0.145498007
991,Jamaica,North America,Electricidad y Calor,2900000.095,15610940253,2426150048,0.018576716,0.119530946
992,Mexico,North America,Electricidad y Calor,186619995.1,15610940253,2426150048,1.195443657,7.692021988
993,Nicaragua,North America,Electricidad y Calor,1519999.981,15610940253,2426150048,0.009736761,0.0626507
994,Panama,North America,Electricidad y Calor,4840000.153,15610940253,2426150048,0.031003899,0.199493026
995,Saint Kitts and Nevis,North America,Electricidad y Calor,150000.006,15610940253,2426150048,0.000960865,0.006182635
996,Saint Lucia,North America,Electricidad y Calor,270000.0107,15610940253,2426150048,0.001729556,0.011128743
997,Saint Vincent and the Grenadines,North America,Electricidad y Calor,90000.00358,15610940253,2426150048,0.000576519,0.003709581
998,Trinidad and Tobago,North America,Electricidad y Calor,11470000.27,15610940253,2426150048,0.073474115,0.472765494
999,United States,North America,Electricidad y Calor,1965560059,15610940253,2426150048,12.59091398,81.01560168
1000,Argentina,South America,Electricidad y Calor,56790000.92,15610940253,287950000.3,0.363783347,19.72217429
1001,Bolivia,South America,Electricidad y Calor,5349999.905,15610940253,287950000.3,0.034270837,1.857961417
1002,Brazil,South America,Electricidad y Calor,94529998.78,15610940253,287950000.3,0.605536869,32.82861562
1003,Chile,South America,Electricidad y Calor,40049999.24,15610940253,287950000.3,0.256550846,13.90866442
1004,Colombia,South America,Electricidad y Calor,20309999.47,15610940253,287950000.3,0.130101065,7.053307673
1005,Ecuador,South America,Electricidad y Calor,6500000,15610940253,287950000.3,0.041637466,2.257336341
1006,Guyana,South America,Electricidad y Calor,980000.0191,15610940253,287950000.3,0.006277649,0.34033687
1007,Peru,South America,Electricidad y Calor,14130000.11,15610940253,287950000.3,0.090513447,4.907101962
1008,Suriname,South America,Electricidad y Calor,1090000.033,15610940253,287950000.3,0.006982283,0.378537952
1009,Uruguay,South America,Electricidad y Calor,639999.9857,15610940253,287950000.3,0.004099689,0.222260804
1010,Venezuela,South America,Electricidad y Calor,47580001.83,15610940253,287950000.3,0.304786266,16.52370265
1011,Australia,Oceania,Electricidad y Calor,222020004.3,15610940253,233270004.5,1.422207764,95.17726241
1012,Cook Islands,Oceania,Electricidad y Calor,29999.99933,15610940253,233270004.5,0.000192173,0.012860633
1013,Fiji,Oceania,Electricidad y Calor,340000.0036,15610940253,233270004.5,0.00217796,0.145753846
1014,Kiribati,Oceania,Electricidad y Calor,29999.99933,15610940253,233270004.5,0.000192173,0.012860633
1015,Marshall Islands,Oceania,Electricidad y Calor,70000.0003,15610940253,233270004.5,0.000448403,0.030008145
1016,Micronesia (country),Oceania,Electricidad y Calor,70000.0003,15610940253,233270004.5,0.000448403,0.030008145
1017,Nauru,Oceania,Electricidad y Calor,29999.99933,15610940253,233270004.5,0.000192173,0.012860633
1018,New Zealand,Oceania,Electricidad y Calor,7150000.095,15610940253,233270004.5,0.045801214,3.065117657
1019,Palau,Oceania,Electricidad y Calor,90000.00358,15610940253,233270004.5,0.000576519,0.038581902
1020,Papua New Guinea,Oceania,Electricidad y Calor,3160000.086,15610940253,233270004.5,0.020242215,1.354653417
1021,Samoa,Oceania,Electricidad y Calor,70000.0003,15610940253,233270004.5,0.000448403,0.030008145
1022,Solomon Islands,Oceania,Electricidad y Calor,90000.00358,15610940253,233270004.5,0.000576519,0.038581902
1023,Tonga,Oceania,Electricidad y Calor,50000.00075,15610940253,233270004.5,0.000320288,0.021434389
1024,Tuvalu,Oceania,Electricidad y Calor,9999.999776,15610940253,233270004.5,6.41E-05,0.004286878
1025,Vanuatu,Oceania,Electricidad y Calor,59999.99866,15610940253,233270004.5,0.000384346,0.025721266
1026,Afghanistan,Asia,Construcciones,50000.00075,3044240008,1276569997,0.001642446,0.003916746
1027,Armenia,Asia,Construcciones,1470000.029,3044240008,1276569997,0.048287915,0.115152325
1028,Azerbaijan,Asia,Construcciones,8000000,3044240008,1276569997,0.262791369,0.626679306
1029,Bahrain,Asia,Construcciones,250000,3044240008,1276569997,0.00821223,0.019583728
1030,Bangladesh,Asia,Construcciones,12649999.62,3044240008,1276569997,0.41553884,0.990936623
1031,Bhutan,Asia,Construcciones,50000.00075,3044240008,1276569997,0.001642446,0.003916746
1032,Brunei,Asia,Construcciones,90000.00358,3044240008,1276569997,0.002956403,0.007050142
1033,Cambodia,Asia,Construcciones,1409999.967,3044240008,1276569997,0.046316978,0.110452225
1034,China,Asia,Construcciones,492679992.7,3044240008,1276569997,16.18400623,38.59404451
1035,Georgia,Asia,Construcciones,2529999.971,3044240008,1276569997,0.08310777,0.198187328
1036,India,Asia,Construcciones,160220001.2,3044240008,1276569997,5.263054187,12.5508199
1037,Indonesia,Asia,Construcciones,30309999.47,3044240008,1276569997,0.995650783,2.37433118
1038,Iran,Asia,Construcciones,129860000.6,3044240008,1276569997,4.265760921,10.17257189
1039,Iraq,Asia,Construcciones,9510000.229,3044240008,1276569997,0.312393248,0.744965043
1040,Israel,Asia,Construcciones,689999.9976,3044240008,1276569997,0.022665756,0.05405109
1041,Japan,Asia,Construcciones,110160003.7,3044240008,1276569997,3.618637274,8.629374335
1042,Jordan,Asia,Construcciones,2079999.924,3044240008,1276569997,0.068325753,0.162936614
1043,Kazakhstan,Asia,Construcciones,44720001.22,3044240008,1276569997,1.469003794,3.503137418
1044,Kuwait,Asia,Construcciones,920000.0167,3044240008,1276569997,0.030221008,0.072068122
1045,Kyrgyzstan,Asia,Construcciones,5119999.886,3044240008,1276569997,0.168186473,0.401074747
1046,Laos,Asia,Construcciones,519999.9809,3044240008,1276569997,0.017081438,0.040734153
1047,Lebanon,Asia,Construcciones,689999.9976,3044240008,1276569997,0.022665756,0.05405109
1048,Malaysia,Asia,Construcciones,3470000.029,3044240008,1276569997,0.113985757,0.271822151
1049,Maldives,Asia,Construcciones,59999.99866,3044240008,1276569997,0.001970935,0.004700095
1050,Mongolia,Asia,Construcciones,1299999.952,3044240008,1276569997,0.042703596,0.101835384
1051,Myanmar,Asia,Construcciones,5280000.21,3044240008,1276569997,0.173442311,0.413608359
1052,Nepal,Asia,Construcciones,4880000.114,3044240008,1276569997,0.160302739,0.382274386
1053,North Korea,Asia,Construcciones,7519999.981,3044240008,1276569997,0.247023886,0.589078546
1054,Oman,Asia,Construcciones,16149999.62,3044240008,1276569997,0.530510064,1.26510882
1055,Pakistan,Asia,Construcciones,33229999.54,3044240008,1276569997,1.091569635,2.603069133
1056,Philippines,Asia,Construcciones,12630000.11,3044240008,1276569997,0.414881878,0.989369964
1057,Qatar,Asia,Construcciones,419999.9869,3044240008,1276569997,0.013796546,0.032900663
1058,Saudi Arabia,Asia,Construcciones,4880000.114,3044240008,1276569997,0.160302739,0.382274386
1059,Singapore,Asia,Construcciones,569999.9928,3044240008,1276569997,0.018723885,0.0446509
1060,South Korea,Asia,Construcciones,48159999.85,3044240008,1276569997,1.582004038,3.772609412
1061,Sri Lanka,Asia,Construcciones,2049999.952,3044240008,1276569997,0.067340287,0.160586569
1062,Syria,Asia,Construcciones,2470000.029,3044240008,1276569997,0.081136836,0.193487238
1063,Tajikistan,Asia,Construcciones,1129999.995,3044240008,1276569997,0.037119281,0.088518452
1064,Thailand,Asia,Construcciones,7769999.981,3044240008,1276569997,0.255236117,0.608662275
1065,Turkey,Asia,Construcciones,57849998.47,3044240008,1276569997,1.900310038,4.531674614
1066,Turkmenistan,Asia,Construcciones,17360000.61,3044240008,1276569997,0.570257291,1.359894143
1067,United Arab Emirates,Asia,Construcciones,569999.9928,3044240008,1276569997,0.018723885,0.0446509
1068,Uzbekistan,Asia,Construcciones,26479999.54,3044240008,1276569997,0.869839417,2.074308468
1069,Vietnam,Asia,Construcciones,6570000.172,3044240008,1276569997,0.215817418,0.514660394
1070,Yemen,Asia,Construcciones,1789999.962,3044240008,1276569997,0.058799568,0.140219492
1071,Albania,Europe,Construcciones,529999.9714,3044240008,797550003.6,0.017409927,0.06645351
1072,Andorra,Europe,Construcciones,,3044240008,797550003.6,,
1073,Austria,Europe,Construcciones,8409999.847,3044240008,797550003.6,0.276259422,1.054479319
1074,Belarus,Europe,Construcciones,4789999.962,3044240008,797550003.6,0.157346331,0.600589297
1075,Belgium,Europe,Construcciones,21959999.08,3044240008,797550003.6,0.721362278,2.75343226
1076,Bosnia and Herzegovina,Europe,Construcciones,1110000.014,3044240008,797550003.6,0.036462303,0.139176228
1077,Bulgaria,Europe,Construcciones,1289999.962,3044240008,797550003.6,0.042375107,0.16174534
1078,Croatia,Europe,Construcciones,2369999.886,3044240008,797550003.6,0.077851939,0.297160037
1079,Cyprus,Europe,Construcciones,460000.0083,3044240008,797550003.6,0.015110504,0.057676635
1080,Czechia,Europe,Construcciones,11300000.19,3044240008,797550003.6,0.371192815,1.416839087
1081,Denmark,Europe,Construcciones,3000000,3044240008,797550003.6,0.098546763,0.376151964
1082,Estonia,Europe,Construcciones,569999.9928,3044240008,797550003.6,0.018723885,0.071468872
1083,Finland,Europe,Construcciones,2359999.895,3044240008,797550003.6,0.07752345,0.295906198
1084,France,Europe,Construcciones,64239997.86,3044240008,797550003.6,2.110214624,8.054667115
1085,Germany,Europe,Construcciones,124379997.3,3044240008,797550003.6,4.085748722,15.59526007
1086,Greece,Europe,Construcciones,5440000.057,3044240008,797550003.6,0.178698133,0.682088901
1087,Hungary,Europe,Construcciones,10189999.58,3044240008,797550003.6,0.334730493,1.277662784
1088,Iceland,Europe,Construcciones,9999.999776,3044240008,797550003.6,0.000328489,0.00125384
1089,Ireland,Europe,Construcciones,8210000.038,3044240008,797550003.6,0.269689644,1.029402545
1090,Italy,Europe,Construcciones,64019996.64,3044240008,797550003.6,2.102987822,8.027082485
1091,Latvia,Europe,Construcciones,1000000,3044240008,797550003.6,0.032848921,0.125383988
1092,Liechtenstein,Europe,Construcciones,,3044240008,797550003.6,,
1093,Lithuania,Europe,Construcciones,1250000,3044240008,797550003.6,0.041061151,0.156729985
1094,Luxembourg,Europe,Construcciones,1639999.986,3044240008,797550003.6,0.05387223,0.205629738
1095,Malta,Europe,Construcciones,119999.9973,3044240008,797550003.6,0.00394187,0.015046078
1096,Moldova,Europe,Construcciones,1529999.971,3044240008,797550003.6,0.050258848,0.191837498
1097,Montenegro,Europe,Construcciones,100000.0015,3044240008,797550003.6,0.003284892,0.012538399
1098,Netherlands,Europe,Construcciones,23190000.53,3044240008,797550003.6,0.761766499,2.907654746
1099,North Macedonia,Europe,Construcciones,289999.9917,3044240008,797550003.6,0.009526187,0.036361355
1100,Norway,Europe,Construcciones,1590000.033,3044240008,797550003.6,0.052229786,0.199360545
1101,Poland,Europe,Construcciones,39080001.83,3044240008,797550003.6,1.283735899,4.900006477
1102,Portugal,Europe,Construcciones,3109999.895,3044240008,797550003.6,0.102160141,0.389944189
1103,Romania,Europe,Construcciones,10340000.15,3044240008,797550003.6,0.33965785,1.296470454
1104,Russia,Europe,Construcciones,222460006.7,3044240008,797550003.6,7.30757122,27.89292279
1105,Serbia,Europe,Construcciones,2640000.105,3044240008,797550003.6,0.086721155,0.331013741
1106,Slovakia,Europe,Construcciones,4510000.229,3044240008,797550003.6,0.148148642,0.565481814
1107,Slovenia,Europe,Construcciones,1029999.971,3044240008,797550003.6,0.033834388,0.129145504
1108,Spain,Europe,Construcciones,24540000.92,3044240008,797550003.6,0.806112555,3.076923178
1109,Sweden,Europe,Construcciones,1820000.052,3044240008,797550003.6,0.059785038,0.228198865
1110,Switzerland,Europe,Construcciones,11699999.81,3044240008,797550003.6,0.384332371,1.466992635
1111,Ukraine,Europe,Construcciones,22059999.47,3044240008,797550003.6,0.724647183,2.765970706
1112,United Kingdom,Europe,Construcciones,88910003.66,3044240008,797550003.6,2.9205977,11.14789082
1113,Algeria,Africa,Construcciones,27129999.16,3044240008,201559998.2,0.891191203,13.46001161
1114,Angola,Africa,Construcciones,5190000.057,3044240008,201559998.2,0.170485903,2.574915709
1115,Benin,Africa,Construcciones,1029999.971,3044240008,201559998.2,0.033834388,0.51101408
1116,Botswana,Africa,Construcciones,239999.9946,3044240008,201559998.2,0.007883741,0.119071243
1117,Burkina Faso,Africa,Construcciones,1200000.048,3044240008,201559998.2,0.039418707,0.59535625
1118,Cameroon,Africa,Construcciones,2650000.095,3044240008,201559998.2,0.087049644,1.314745048
1119,Cape Verde,Africa,Construcciones,50000.00075,3044240008,201559998.2,0.001642446,0.02480651
1120,Central African Republic,Africa,Construcciones,19999.99955,3044240008,201559998.2,0.000656978,0.009922604
1121,Chad,Africa,Construcciones,740000.0095,3044240008,201559998.2,0.024308202,0.367136345
1122,Comoros,Africa,Construcciones,39999.99911,3044240008,201559998.2,0.001313957,0.019845207
1123,Congo,Africa,Construcciones,519999.9809,3044240008,201559998.2,0.017081438,0.257987689
1124,Cote d'Ivoire,Africa,Construcciones,2609999.895,3044240008,201559998.2,0.085735681,1.294899741
1125,Democratic Republic of Congo,Africa,Construcciones,5929999.828,3044240008,201559998.2,0.194794097,2.942051935
1126,Djibouti,Africa,Construcciones,79999.99821,3044240008,201559998.2,0.002627914,0.039690414
1127,Egypt,Africa,Construcciones,17420000.08,3044240008,201559998.2,0.572228209,8.642587929
1128,Equatorial Guinea,Africa,Construcciones,180000.0072,3044240008,201559998.2,0.005912806,0.089303438
1129,Eritrea,Africa,Construcciones,200000.003,3044240008,201559998.2,0.006569784,0.099226039
1130,Eswatini,Africa,Construcciones,129999.9952,3044240008,201559998.2,0.00427036,0.064496922
1131,Ethiopia,Africa,Construcciones,13590000.15,3044240008,201559998.2,0.446416843,6.742409343
1132,Gabon,Africa,Construcciones,620000.0048,3044240008,201559998.2,0.020366331,0.30760072
1133,Ghana,Africa,Construcciones,1610000.014,3044240008,201559998.2,0.052886764,0.798769611
1134,Guinea,Africa,Construcciones,70000.0003,3044240008,201559998.2,0.002299424,0.034729113
1135,Guinea-Bissau,Africa,Construcciones,29999.99933,3044240008,201559998.2,0.000985468,0.014883905
1136,Kenya,Africa,Construcciones,4789999.962,3044240008,201559998.2,0.157346331,2.376463586
1137,Lesotho,Africa,Construcciones,129999.9952,3044240008,201559998.2,0.00427036,0.064496922
1138,Libya,Africa,Construcciones,1220000.029,3044240008,201559998.2,0.040075685,0.605278845
1139,Madagascar,Africa,Construcciones,1740000.01,3044240008,201559998.2,0.057157123,0.863266533
1140,Malawi,Africa,Construcciones,9999.999776,3044240008,201559998.2,0.000328489,0.004961302
1141,Mali,Africa,Construcciones,939999.9976,3044240008,201559998.2,0.030877986,0.466362376
1142,Mauritania,Africa,Construcciones,280000.0012,3044240008,201559998.2,0.009197698,0.138916453
1143,Mauritius,Africa,Construcciones,209999.9934,3044240008,201559998.2,0.006898273,0.104187336
1144,Morocco,Africa,Construcciones,8039999.962,3044240008,201559998.2,0.264105325,3.9888867
1145,Mozambique,Africa,Construcciones,1850000.024,3044240008,201559998.2,0.060770505,0.917840861
1146,Namibia,Africa,Construcciones,70000.0003,3044240008,201559998.2,0.002299424,0.034729113
1147,Niger,Africa,Construcciones,1029999.971,3044240008,201559998.2,0.033834388,0.51101408
1148,Nigeria,Africa,Construcciones,40430000.31,3044240008,201559998.2,1.328081892,20.05854369
1149,Rwanda,Africa,Construcciones,,3044240008,201559998.2,,
1150,Sao Tome and Principe,Africa,Construcciones,9999.999776,3044240008,201559998.2,0.000328489,0.004961302
1151,Senegal,Africa,Construcciones,829999.9833,3044240008,201559998.2,0.027264604,0.411788049
1152,Seychelles,Africa,Construcciones,19999.99955,3044240008,201559998.2,0.000656978,0.009922604
1153,Somalia,Africa,Construcciones,119999.9973,3044240008,201559998.2,0.00394187,0.059535621
1154,South Africa,Africa,Construcciones,36849998.47,3044240008,201559998.2,1.210482694,18.28239671
1155,South Sudan,Africa,Construcciones,70000.0003,3044240008,201559998.2,0.002299424,0.034729113
1156,Sudan,Africa,Construcciones,2730000.019,3044240008,201559998.2,0.089677555,1.354435425
1157,Tanzania,Africa,Construcciones,5050000.191,3044240008,201559998.2,0.165887058,2.505457549
1158,Togo,Africa,Construcciones,600000.0238,3044240008,201559998.2,0.019709353,0.297678125
1159,Tunisia,Africa,Construcciones,3240000.01,3044240008,201559998.2,0.106430505,1.607461817
1160,Uganda,Africa,Construcciones,5559999.943,3044240008,201559998.2,0.18264,2.758483822
1161,Zambia,Africa,Construcciones,1750000,3044240008,201559998.2,0.057485612,0.868227831
1162,Zimbabwe,Africa,Construcciones,2710000.038,3044240008,201559998.2,0.089020578,1.344512831
1163,Antigua and Barbuda,North America,Construcciones,9999.999776,3044240008,673170010.8,0.000328489,0.001485509
1164,Bahamas,North America,Construcciones,389999.9857,3044240008,673170010.8,0.012811079,0.057934843
1165,Barbados,North America,Construcciones,90000.00358,3044240008,673170010.8,0.002956403,0.01336958
1166,Belize,North America,Construcciones,90000.00358,3044240008,673170010.8,0.002956403,0.01336958
1167,Canada,North America,Construcciones,80550003.05,3044240008,673170010.8,2.645980699,11.96577414
1168,Costa Rica,North America,Construcciones,360000.0143,3044240008,673170010.8,0.011825612,0.05347832
1169,Cuba,North America,Construcciones,699999.9881,3044240008,673170010.8,0.022994244,0.103985617
1170,Dominica,North America,Construcciones,9999.999776,3044240008,673170010.8,0.000328489,0.001485509
1171,Dominican Republic,North America,Construcciones,1789999.962,3044240008,673170010.8,0.058799568,0.265906076
1172,El Salvador,North America,Construcciones,970000.0286,3044240008,673170010.8,0.031863454,0.144094361
1173,Grenada,North America,Construcciones,29999.99933,3044240008,673170010.8,0.000985468,0.004456526
1174,Guatemala,North America,Construcciones,3569999.933,3044240008,673170010.8,0.117270646,0.530326645
1175,Haiti,North America,Construcciones,1059999.943,3044240008,673170010.8,0.034819855,0.157463928
1176,Honduras,North America,Construcciones,949999.9881,3044240008,673170010.8,0.031206475,0.141123338
